open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,region,municipality,settlement,whitespot,zip_code,download_kbit,upload_kbit,ping_ms,lte_rsrp,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength,speed_test_duration_ms,cell_id,lac,tags,tcp_open,tcp_total,udp_open,udp_total,packet_loss_down,packet_loss_up,peak_down_kbit,peak_up_kbit
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,O8097e83d-6e91-4fff-9555-ff5e4699d202,2014-12-02 06:56:57,4G,LTE,50.1098703,14.4985784,network,762.0,,,,,,10026,16980,,-84,CZ.NIC,7,3,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-01,T-Mobile CZ,230-01,no_nat_ipv4,13036,62.141.28,,,true,,3600000.0,31851787,10118,{111},,,,,,,,
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,O8bdea343-8b78-4c2c-9685-c9584d5a448b,2014-12-02 07:07:59,4G,LTE,50.11051053,14.49936466,gps,22.0,,,,,,18153,16139,,-99,CZ.NIC,7,3,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-01,T-Mobile CZ,230-01,no_nat_ipv4,13036,62.141.28,,,true,,3600000.0,31659797,10118,{111},,,,,,,,
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,O8545e7a9-1d3a-4721-87ca-5fea804716b3,2014-12-02 07:09:57,4G,LTE,50.11056067,14.49929027,gps,102.0,,,,,,22902,10677,,-56,CZ.NIC,7,3,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-01,T-Mobile CZ,230-01,no_nat_ipv4,13036,62.141.28,,,true,,3600000.0,26844427,10118,{111},,,,,,,,
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,O8545e7a9-1d3a-4721-87ca-5fea804716b3,2014-12-02 07:09:57,4G,LTE,50.11056067,14.49929027,gps,102.0,,,,,,22902,10677,,-56,CZ.NIC,7,3,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-01,T-Mobile CZ,230-01,no_nat_ipv4,13036,62.141.28,,,true,,3600000.0,31851787,10118,{111},,,,,,,,
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,Ofa30a410-8cea-4275-a992-de5e5c7beb48,2014-12-02 07:10:34,4G,LTE,50.1105293,14.49937224,gps,22.0,,,,,,19107,15688,,-51,CZ.NIC,7,3,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-01,T-Mobile CZ,230-01,no_nat_ipv4,13036,62.141.28,,,true,,3600000.0,31851787,10118,{111},,,,,,,,
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,O4796fda8-de65-4588-a472-a5fca97494a7,2014-12-02 07:17:50,2G,EDGE,50.11050233,14.4997105,gps,17.0,,,,,,96,46,,,CZ.NIC,7,1,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.3,,,true,-51,3600000.0,11321,34800,{111},,,,,,,,
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,Oe81ca71b-f175-450c-8afc-3bd0d86939cd,2014-12-02 07:20:20,2G,EDGE,50.1109047,14.4973796,network,914.0,,,,,,99,40,,,CZ.NIC,7,1,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.3,,,true,-51,3600000.0,11321,34800,{111},,,,,,,,
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,O9b091d84-4821-40c5-bf1f-4958ac6e1065,2014-12-02 07:22:04,2G,EDGE,50.1109047,14.4973796,network,914.0,,,,,,66,27,,,CZ.NIC,7,1,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.3,,,true,-51,3600000.0,11321,34800,{111},,,,,,,,
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,O59160b4b-ebaf-403c-b316-fe2259c278b2,2014-12-02 07:28:26,2G,EDGE,50.1109047,14.4973796,network,914.0,,,,,,89,42,,,CZ.NIC,7,1,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.3,,,true,-51,3600000.0,11321,34800,{111},,,,,,,,
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,O9baaaac3-6def-4db9-8f3d-e733fdf690ea,2014-12-02 07:36:26,2G,EDGE,50.11049964,14.49970246,gps,138.0,,,,,,79,22,,,CZ.NIC,7,1,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.3,,,true,-51,3600000.0,11321,34800,{111},,,,,,,,
Pecf7de97-c0f1-4fb9-8fd3-0390dde19049,O3ac08af5-3cce-452e-9034-6ffb23243545,2014-12-02 07:39:36,2G,EDGE,50.11049975,14.4997018,gps,142.0,,,,,,94,58,,,CZ.NIC,7,1,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.3,,,true,-51,3600000.0,11321,34800,{111},,,,,,,,
P207ee90e-e620-4839-aecd-1da849b8e3c5,O7135832e-0236-4e21-9764-8a12d1ff3b7f,2014-12-02 07:57:24,3G,HSPA+,,,,,,,,,,24237,3227,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41-CZ_0.9.1-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.35,,,true,-75,3600000.0,267435655,8240,{111},,,,,,,,
Pc4aa0094-7c69-47ed-bdb5-6e1a4cad0a6c,O75ff1f81-0718-4afd-9b5d-327d4ae38aed,2014-12-02 12:01:57,WLAN,WLAN,,,,,,,,,,15559,9102,,,CZ.NIC,7,3,Android,Galaxy S4 Mini,2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,5610,194.228.52,,,true,-63,3600000.0,203716487,1133,{111},,,,,,,,
Pf3f9f356-a81e-45f9-b8c5-a3f69c888e4a,O70d6e5cc-8043-4a80-9e01-a06669afdb15,2014-12-02 13:13:28,3G,HSPA+,50.1104912,14.498879,network,34.573001861572266,,,,,,12499,1466,,,CZ.NIC,7,3,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.45,,,true,-99,3600000.0,181733,34800,{111},,,,,,,,
P17bb2d42-5604-4a46-9a2c-6e4bead62468,Od7d4f5ed-0ba9-48ff-b727-bc05d36e66c8,2014-12-02 13:53:50,3G,HSPA+,,,,,,,,,,6045,1695,,,CZ.NIC,7,3,Android,HUAWEI P6 (HUAWEI P6-U06),2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.64,,,true,-93,3600000.0,181733,34800,{111},,,,,,,,
P0656a6e9-eccd-4869-86d7-85a797fcc819,O19255922-15f2-4858-81a6-99aaf1e3281a,2014-12-02 17:55:10,3G,HSPA+,49.67125421,18.3463213,gps,9.0,,,,,,2527,804,,,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.17,,,true,-97,3600000.0,452739,31014,{111},,,,,,,,
P0656a6e9-eccd-4869-86d7-85a797fcc819,O19255922-15f2-4858-81a6-99aaf1e3281a,2014-12-02 17:55:10,3G,HSPA+,49.67125421,18.3463213,gps,9.0,,,,,,2527,804,,,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.17,,,true,-97,3600000.0,452708,31014,{111},,,,,,,,
P43ac6312-0573-4cd1-89ad-2b57d2f487a4,O99f0860a-2f0f-48ec-971b-a30b5687c2cb,2014-12-02 19:12:10,WLAN,WLAN,,,,,,,,,,8413,14352,,,CZ.NIC,7,3,Android,HUAWEI P6 (HUAWEI P6-U06),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,25512,176.114.240,,,true,-54,3600000.0,186837,34800,{111},,,,,,,,
P43ac6312-0573-4cd1-89ad-2b57d2f487a4,O99f0860a-2f0f-48ec-971b-a30b5687c2cb,2014-12-02 19:12:10,WLAN,WLAN,,,,,,,,,,8413,14352,,,CZ.NIC,7,3,Android,HUAWEI P6 (HUAWEI P6-U06),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,25512,176.114.240,,,true,-54,3600000.0,186835,34800,{111},,,,,,,,
P5e92e140-f8ec-4639-87b9-febd7ab42184,Oeef69975-88aa-46e9-94b6-7f51f3bd9dc8,2014-12-03 08:08:34,3G,HSPA+,49.74927661,13.37992323,gps,16.0,,,,,,9585,3845,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41-CZ_0.9.1-4-g3fbe829-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.35,,,true,-71,3600000.0,267441732,8240,{111},,,,,,,,
Pf7a5d159-2a79-4c50-97ac-10196197c540,Obddfe471-9305-46f1-b932-0333a25dbd50,2014-12-03 11:58:44,WLAN,WLAN,49.40395354,17.10671883,gps,11.0,,,,,,3390,2093,,,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,29208,46.33.114,,,true,-61,3600000.0,17016,31045,{111},,,,,,,,
Pf7a5d159-2a79-4c50-97ac-10196197c540,O02c8b0be-c0af-4321-8812-a2ce13c3493e,2014-12-03 11:59:35,2G,EDGE,49.40399316,17.10671464,gps,10.0,,,,,,45,75,,,CZ.NIC,7,1,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.6,,,true,-75,3600000.0,17014,31045,{111},,,,,,,,
Pf7a5d159-2a79-4c50-97ac-10196197c540,O02c8b0be-c0af-4321-8812-a2ce13c3493e,2014-12-03 11:59:35,2G,EDGE,49.40399316,17.10671464,gps,10.0,,,,,,45,75,,,CZ.NIC,7,1,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.6,,,true,-75,3600000.0,17016,31045,{111},,,,,,,,
Pbf1fb4c2-1edd-460e-a063-064d563cb216,O53440367-d4f7-4e57-851a-81766f09dc1c,2014-12-03 12:08:04,WLAN,WLAN,49.9089712,16.6143569,network,34.0,,,,,,20628,17370,,,CZ.NIC,7,3,Android,Galaxy Ace2 X (GT-S7560),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,196845,109.108.107,,,true,-31,3600000.0,6871,1614,{111},,,,,,,,
Pbf1fb4c2-1edd-460e-a063-064d563cb216,Oa93ea793-9e3c-4da2-9cb5-983b03fadaf1,2014-12-03 12:31:11,WLAN,WLAN,49.9089731,16.6143404,network,30.0,,,,,,18041,18853,,,CZ.NIC,7,3,Android,Galaxy Ace2 X (GT-S7560),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,196845,109.108.107,,,true,-44,3600000.0,36871,1614,{111},,,,,,,,
P22db334d-7852-4704-8558-faf7da239030,O06545fcf-d03a-43f4-b720-419582bb31fe,2014-12-03 12:31:35,WLAN,WLAN,,,,,,,,,,1913,257,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41-CZ_0.9.1-4-g3fbe829-master,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-78,3600000.0,267435655,8240,{111},,,,,,,,
Pbf1fb4c2-1edd-460e-a063-064d563cb216,O31a852d2-b40a-408c-9f85-750cf84737dd,2014-12-03 12:33:27,WLAN,WLAN,49.9088386,16.6144795,network,43.0,,,,,,13651,8005,,,CZ.NIC,7,3,Android,Galaxy Ace2 X (GT-S7560),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,196845,109.108.107,,,true,-79,3600000.0,36871,1614,{111},,,,,,,,
P22db334d-7852-4704-8558-faf7da239030,O871af7c8-09aa-4bf5-b1e6-73ce5db50089,2014-12-03 12:43:08,WLAN,WLAN,,,,,,,,,,1800,450,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41-CZ_0.9.1-4-g3fbe829-master,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-78,3600000.0,267435655,8240,{111},,,,,,,,
P22db334d-7852-4704-8558-faf7da239030,Of5259d7d-64b5-4b4b-bd52-c00c39f38227,2014-12-03 12:44:02,WLAN,WLAN,,,,,,,,,,1826,474,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41-CZ_0.9.1-4-g3fbe829-master,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-87,3600000.0,267435655,8240,{111},,,,,,,,
P22db334d-7852-4704-8558-faf7da239030,Oc087874d-c228-480d-a3d0-64c30a558d4e,2014-12-03 12:48:52,2G,EDGE,,,,,,,,,,119,33,,,CZ.NIC,7,1,Android,LGE Nexus 5,2.0.41-CZ_0.9.1-4-g3fbe829-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.45,,,true,-53,3600000.0,5078,8240,{111},,,,,,,,
P50f20370-d869-47e5-bfa3-1ac1de1962af,O221fd97e-d87d-4601-a8e6-8d5c1e7c5774,2014-12-03 12:57:40,WLAN,WLAN,50.6921914,14.5472974,network,74.99400329589844,,,,,,19344,3899,,,CZ.NIC,7,3,Android,HM NOTE 1LTEW,2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,6830,94.112.172,,,true,-53,3600000.0,460153,36300,{111},,,,,,,,
Pc1536b80-6c36-4ba2-803d-631347b910d4,Oabefd7dd-e69c-4bd8-9f9d-251946427f05,2014-12-03 13:03:25,WLAN,WLAN,50.37146294,13.78609846,gps,5.0,,,,,,19884,1673,,,CZ.NIC,7,3,Android,Sony Xperia M2 (D2303),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,13036,89.24.198,,,true,-69,3600000.0,115451138,1227,{111},,,,,,,,
Pc1536b80-6c36-4ba2-803d-631347b910d4,Ob4370c8f-c913-437d-9620-8ad8eac7ba7e,2014-12-03 13:04:47,4G,LTE,50.3714134,13.78626358,gps,3.0,,,,,,366,362,,-112,CZ.NIC,7,3,Android,Sony Xperia M2 (D2303),2.0.41-CZ_0.9.1-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.135,,,true,,3600000.0,115451138,1227,{111},,,,,,,,
Pc1536b80-6c36-4ba2-803d-631347b910d4,O7ee59d2f-3dab-46f2-8e05-666937365577,2014-12-03 13:07:10,WLAN,WLAN,50.37143267,13.78625937,gps,3.0,,,,,,19778,1822,,,CZ.NIC,7,3,Android,Sony Xperia M2 (D2303),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,13036,89.24.198,,,true,-71,3600000.0,115451138,1227,{111},,,,,,,,
P4f85d6ec-794c-4d8b-950b-c2441ae30173,O275b4c05-76de-4688-a255-e1d89bf10787,2014-12-03 13:51:33,2G,EDGE,,,,,,,,,,167,25,,,CZ.NIC,7,1,Android,Galaxy S4 Mini,2.0.41-CZ_0.9.1-master,230-02,"O2 - CZ ",230-02,nat_local_to_public_ipv4,5610,37.188.228,,,true,-87,3600000.0,11464,1137,{111},,,,,,,,
Pf7a5d159-2a79-4c50-97ac-10196197c540,Of068bb1d-605c-4484-bd8e-04fa8aa52299,2014-12-03 15:09:42,3G,HSPA+,50.1090343,14.5828029,network,69.0,,,,,,18014,2185,,,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.6,,,true,-87,3600000.0,116011,38400,{111},,,,,,,,
P461a0b47-c7dc-4c83-baea-8b71ad545b11,O17968f48-5bb9-4ead-ac75-d0420adc01b8,2014-12-03 20:20:33,WLAN,WLAN,49.7977515,13.3120425,network,36.0,,,,,,21206,21456,,,CZ.NIC,7,3,Android,htc desire 500 (HTC Desire 500),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,8251,212.79.110,,,true,-66,3600000.0,25218,8280,"{111,362}",,,,,,,,
Pb91e56e2-44bf-4234-b2b5-90a5949cb68e,O8df83713-6034-4d5a-8ab5-ac2c38477b0f,2014-12-04 11:09:57,3G,HSPA+,50.07280831,14.43765234,gps,7.0,,,,,,18672,3921,,,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.64,,,true,-75,3600000.0,379304,39501,{111},,,,,,,,
P68cff26f-78a2-433c-92dc-ff82073c33a2,O84c9fc91-9554-4fcb-b4e2-f46f4c833e16,2014-12-04 12:38:47,3G,HSPA+,,,,,,,,,,10277,3124,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41-CZ_0.9.1-4-g3fbe829-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.46,,,true,-71,3600000.0,267435655,8240,{111},,,,,,,,
Pb91e56e2-44bf-4234-b2b5-90a5949cb68e,O6050f1d2-83a8-4650-a10b-556f5fc85616,2014-12-04 13:00:40,3G,HSPA+,50.0728948,14.43765944,gps,10.0,,,,,,14878,3651,,,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.1-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.69,,,true,-77,3600000.0,379304,39501,{111},,,,,,,,
P68cff26f-78a2-433c-92dc-ff82073c33a2,O43d33e36-4f17-479e-a41c-2ffb4b8b4caf,2014-12-04 13:39:14,3G,HSPA+,,,,,,,,,,10212,2505,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41-CZ_0.9.1-4-g3fbe829-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.46,,,true,-65,3600000.0,267435655,8240,{111},,,,,,,,
P68cff26f-78a2-433c-92dc-ff82073c33a2,O43d33e36-4f17-479e-a41c-2ffb4b8b4caf,2014-12-04 13:39:14,3G,HSPA+,,,,,,,,,,10212,2505,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41-CZ_0.9.1-4-g3fbe829-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.46,,,true,-65,3600000.0,267441732,8240,{111},,,,,,,,
Pdd012cdd-e16a-47f1-b564-6a099737e766,Ob1d2c303-5142-48e2-a629-89987b117638,2014-12-04 20:05:43,WLAN,WLAN,49.0949163,16.3736947,network,23.28499984741211,,,,,,5327,1954,,,CZ.NIC,7,3,Android,Asus Nexus 7 (Nexus 7),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,29208,212.80.64,,,true,-49,3600000.0,2147483647,2147483647,{111},,,,,,,,
Pdd012cdd-e16a-47f1-b564-6a099737e766,O5948f99e-a70c-495f-85b7-df66d8f7d823,2014-12-04 20:08:31,WLAN,WLAN,49.0949036,16.3736413,network,20.0,,,,,,5781,1896,,,CZ.NIC,7,3,Android,Asus Nexus 7 (Nexus 7),2.0.41-CZ_0.9.1-master,,,,nat_local_to_public_ipv4,29208,212.80.64,,,true,-56,3600000.0,2147483647,2147483647,{111},,,,,,,,
P2e741431-93e6-4247-a1dd-9418d1217bbb,Oe24d24a2-96c7-4f5d-a214-5d09cf5a6aa8,2014-12-04 21:14:29,3G,HSPA+,50.0216602,15.1931525,network,1633.0,,,,,,7734,3173,,,CZ.NIC,7,3,Android,Galaxy Tab3 7.0 (SM-T211),2.0.41-CZ_0.9.1-master,230-03,VODAFONE CZ,230-03,nat_local_to_public_ipv4,16019,46.135.45,,,true,-77,3600000.0,198353,38800,{111},,,,,,,,
