open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,region,municipality,settlement,whitespot,zip_code,download_kbit,upload_kbit,ping_ms,lte_rsrp,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength,speed_test_duration_ms,cell_id,lac,tags,tcp_open,tcp_total,udp_open,udp_total,packet_loss_down,packet_loss_up,peak_down_kbit,peak_up_kbit
P43645814-849a-465d-8a1d-6d03d720c1aa,O6321bb0d-9b66-4125-b605-d7315c3f8e3e,2015-09-01 03:27:58,WLAN,WLAN,49.19081908190819,16.60323886639676,,65.0,,,,,,2364,90,48.060118,,CZ.NIC,7,1,iOS,iPhone 4,1.3.8,,,,nat_local_to_public_ipv4,5610,83.208.123,,,false,,7231600.049,,,{},,,,,,,,
P2feba27b-d79a-4c42-b9bb-ed45c7f0314a,O3dda1eba-891d-44c4-9b68-306d3a4e98cb,2015-09-01 03:34:00,WLAN,WLAN,,,,,,,,,,48030,22710,18.963748,,CZ.NIC,7,3,Android,HM NOTE 1LTE,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,16019,46.135.13,,,false,-66,7222199.947,,,{},,,,,,,,
P0b13a315-66e0-41f0-afdc-7b591455c6f2,O4e7264b8-11b3-4346-8402-6fbb798eeffb,2015-09-01 03:51:47,WLAN,WLAN,50.14603025,15.11341007,gps,11.0,,,,,,18397,3523,9.246887,,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,196735,188.75.136,,,false,-66,7222682.083,6673609,20500,{},,,,,,,,
P0b13a315-66e0-41f0-afdc-7b591455c6f2,O4e7264b8-11b3-4346-8402-6fbb798eeffb,2015-09-01 03:51:47,WLAN,WLAN,50.14603025,15.11341007,gps,11.0,,,,,,18397,3523,9.246887,,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,196735,188.75.136,,,false,-66,7222682.083,59013388,40850,{},,,,,,,,
P0b13a315-66e0-41f0-afdc-7b591455c6f2,O4e7264b8-11b3-4346-8402-6fbb798eeffb,2015-09-01 03:51:47,WLAN,WLAN,50.14603025,15.11341007,gps,11.0,,,,,,18397,3523,9.246887,,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,196735,188.75.136,,,false,-66,7222682.083,59013388,20500,{},,,,,,,,
P44b64994-8a2c-4df3-81f9-2fecc10b1947,Od76cb7c2-2719-42cb-af70-c3b5fa6f7c64,2015-09-01 04:13:54,WLAN,WLAN,49.18001800180018,16.823211875843455,,10.0,,,,,,10349,9024,18.498375,,CZ.NIC,7,3,iOS,"iPhone7,2",1.3.8,,,,nat_local_to_public_ipv4,25512,81.19.33,,,false,,7221172.393,,,{},,,,,,,,
Pf632ffdc-ddde-4f4d-a8b8-0d77280856a8,O3b702c8f-5e7e-42fe-a75c-4be27519a1d0,2015-09-01 04:20:07,WLAN,WLAN,49.93246775,14.58532922,gps,11.0,,,,,,7293,2075,15.522724,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,15935,217.66.164,2693,1784,false,-59,7223498.362000001,487947,37100,{},,,,,,,,
Pe3eae5de-2d50-482e-a47e-a136db4579db,Obd9b00a9-9e88-4208-a851-bfa845768c7b,2015-09-01 04:23:49,WLAN,WLAN,50.12839904,15.78967424,gps,32.0,,,,,,7355,4072,13.295431,,CZ.NIC,7,3,Android,HTC One (HTC One),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,41670,89.248.248,,,false,-55,7222395.0770000005,,,{},,,,,,,,
Pe3eae5de-2d50-482e-a47e-a136db4579db,O36775845-d8df-4754-8ee6-2abc645c38d4,2015-09-01 04:24:26,WLAN,WLAN,50.1285231,15.78961337,gps,33.0,,,,,,6748,5426,14.014581,,CZ.NIC,7,3,Android,HTC One (HTC One),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,41670,89.248.248,,,false,-58,7223480.042,,,{},,,,,,,,
Pe3eae5de-2d50-482e-a47e-a136db4579db,O1eb5028c-a784-4709-940d-ff70c8ea4128,2015-09-01 04:27:48,WLAN,WLAN,50.1286069,15.7904399,network,67.5,,,,,,8215,3805,14.807821,,CZ.NIC,7,3,Android,HTC One (HTC One),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,41670,89.248.248,,,false,-52,7223071.107,,,{},,,,,,,,
Pe3eae5de-2d50-482e-a47e-a136db4579db,O35cc3bef-05ee-4d6e-929f-f7220113177e,2015-09-01 04:28:20,WLAN,WLAN,50.1286479,15.7904216,network,67.5,,,,,,7918,3281,13.262524,,CZ.NIC,7,3,Android,HTC One (HTC One),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,41670,89.248.248,,,false,-55,7223414.109,,,{},,,,,,,,
Pe3eae5de-2d50-482e-a47e-a136db4579db,O85ce46cf-9852-42db-813d-4e0f938a92fd,2015-09-01 04:29:05,WLAN,WLAN,50.1286051,15.7904528,network,45.0,,,,,,8721,3043,16.236736,,CZ.NIC,7,3,Android,HTC One (HTC One),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,41670,89.248.248,,,true,-53,7223111.788,,,{362},,,,,,,,
Pe3eae5de-2d50-482e-a47e-a136db4579db,O5cd1eef2-c920-4090-a584-f3077505ecb0,2015-09-01 04:29:40,WLAN,WLAN,50.12852596,15.78960075,gps,39.0,,,,,,8211,4717,12.444653,,CZ.NIC,7,3,Android,HTC One (HTC One),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,41670,89.248.248,,,false,-52,7223585.023,,,{},,,,,,,,
P4467324b-4bad-4238-b123-615e9fcc6951,Oe0262c11-297c-44b0-ab9a-e74750b44338,2015-09-01 04:34:01,WLAN,WLAN,,,,,,,,,,297,938,169.336805,,CZ.NIC,7,1,iOS,iPhone 5s US,1.3.8,,,,nat_local_to_public_ipv4,9038,92.241.44,,,false,,7234033.95,,,{},,,,,,,,
P65c499a0-997e-4d9c-8091-f416ae624ca9,O08b675bc-aaeb-4134-942c-90a4a4a88c81,2015-09-01 04:36:19,WLAN,WLAN,,,,,,,,,,11884,9530,11.081941,,CZ.NIC,7,3,Android,SM-N910F,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,25248,85.207.17,,,false,-60,7221547.176,217899777,1417,{},,,,,,,,
P77f946c0-ac7a-4289-b159-78aa1321e043,Obed4623f-6460-4768-bf15-95ac7b34b4c9,2015-09-01 04:41:24,3G,UMTS,60.17011701170117,24.946018893387315,,1414.00000001947,,,,,,8097,3273,79.931042,,CZ.NIC,7,3,iOS,"iPhone7,2",1.3.8,,,230-01,nat_local_to_public_ipv4,13036,37.48.35,,,false,,7229064.389,,,{},,,,,,,,
P41d693b1-a5ac-461b-b7a9-cb077d02d7c2,O7fc9464f-ea29-4abd-abf8-7cd15557a118,2015-09-01 04:43:18,WLAN,WLAN,49.2019666,16.6023847,network,20.0,,,,,,22075,11508,16.34956,,CZ.NIC,7,3,Android,HUAWEI U8815 (HUAWEI U8815),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,89.102.37,,,true,-53,7222247.915,,,{362},,,,,,,,
P4467324b-4bad-4238-b123-615e9fcc6951,O60cc12c1-9182-41a1-acb4-04455b6ea0f9,2015-09-01 04:46:26,WLAN,WLAN,,,,,,,,,,708,808,169.849722,,CZ.NIC,7,1,iOS,iPhone 5s US,1.3.8,,,,nat_local_to_public_ipv4,9038,92.241.44,,,false,,7233772.714,,,{},,,,,,,,
P44430854-3ab1-4358-9758-a04f0afc248f,Oaf4b5794-8a68-4ce9-b513-ff7b1bba50d1,2015-09-01 04:59:44,WLAN,WLAN,49.84201542,18.16295626,gps,12.0,,,,,,7595,479,10.652929,,CZ.NIC,7,3,Android,HTC Desire 620,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,30764,91.106.251,,,false,-60,7224875.608,455548,31015,{},,,,,,,,
P92bb3e26-5c15-4be0-a4c0-768df72cbf74,O849416da-f7ce-4f72-9b45-2a5de2793b1d,2015-09-01 05:13:18,4G,LTE,49.95858555,14.37974432,gps,4.0,,,,,,67520,19469,19.000958,-57,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.13-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.143,,,false,,7221913.612000001,10368001,1154,{},,,,,,,,
P2fe92d0c-d831-493b-8e33-3d523a6da17f,O28612242-f6c3-4b30-8d4c-69e5a57146e4,2015-09-01 05:14:26,WLAN,WLAN,50.0512505,14.4609342,network,30.7549991607666,,,,,,20616,2148,19.826213,,CZ.NIC,7,3,Android,PMP5785C3G_QUAD,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,16019,82.142.77,,,false,-59,7225066.396,,,{},,,,,,,,
P92bb3e26-5c15-4be0-a4c0-768df72cbf74,O43b0ccb1-aa62-4f3b-b905-a85542415041,2015-09-01 05:16:42,4G,LTE,49.9890494,14.39887898,gps,3.0,,,,,,36233,16734,17.484861,-63,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.13-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.143,,,false,,7221621.196,10352642,1154,{},,,,,,,,
P9b69b084-5c01-4227-b65f-1cdbc160b325,O7d477ebc-b4aa-416f-8e11-412af250e977,2015-09-01 05:22:36,WLAN,WLAN,,,,,,,,,,420,196,13.210929,,CZ.NIC,7,1,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,5588,193.86.95,,,false,,7222092.735,,,{},,,,,,,,
Pa9444f9b-2ab5-4770-8622-b797eece03de,Oae7d793f-6310-4a47-80e9-3d390a7a84ca,2015-09-01 05:24:10,3G,HSPA+,49.58953983,17.2344494,gps,4.0,,,,,,13567,2641,50.800668,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.129,,,true,-55,7223811.046,242590279,1719,{444},,,,,,,,
P92bb3e26-5c15-4be0-a4c0-768df72cbf74,Oe071e090-102b-47a3-8ae7-8479dec6cff7,2015-09-01 05:24:10,4G,LTE,50.03476981,14.40256423,gps,3.0,,,,,,40382,18615,32.088708,-74,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.13-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.143,,,false,,7222206.174,10317826,1154,{},,,,,,,,
P3565bad1-8aa8-4254-9a71-d72b149ff9dc,O88e58ebf-7d9b-4c3c-b2dd-7be46f460e3d,2015-09-01 05:29:03,WLAN,WLAN,,,network,,,,,,,9008,3604,5.66931,,CZ.NIC,7,3,Android,Galaxy Note 3,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,44430,46.16.122,,,false,-65,7221145.938,25511,20500,{},,,,,,,,
Pf0f1a7ce-e391-4d99-865a-c02196b89afc,O7cea25b7-67b8-4b30-a35b-bd229ec0cf8a,2015-09-01 05:30:02,WLAN,WLAN,49.2626457,16.7160677,network,36.0,,,,,,30296,24463,10.127034,,CZ.NIC,7,3,Android,HUAWEI P6 (HUAWEI P6-U06),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,213.192.26,19602,42827,false,-66,7221803.234,18246,1835,{},,,,,,,,
Pa9444f9b-2ab5-4770-8622-b797eece03de,O393f5573-dd3a-4ea8-9d41-278a5309a0c6,2015-09-01 05:32:20,3G,HSPA+,49.58848329,17.23068879,gps,4.0,,,,,,11371,3054,36.97182,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.129,,,true,-59,7223510.626999999,242590281,1719,{444},,,,,,,,
P92bb3e26-5c15-4be0-a4c0-768df72cbf74,O5997163d-4793-4041-b615-01463d2109c9,2015-09-01 05:32:43,4G,LTE,50.05106468,14.47794521,gps,3.0,,,,,,41021,20661,32.058085,-55,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.13-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.143,,,false,,7221782.156,10312449,1144,{},,,,,,,,
P67bb4f47-193d-401b-bb54-17ac4e670c74,O55c070af-9867-43e9-929e-b62acb591cdb,2015-09-01 05:34:20,WLAN,WLAN,50.1017101710171,14.388663967611336,,50.0,,,,,,30309,26895,3.755914,,CZ.NIC,7,3,iOS,iPhone 5,1.3.8,,,,nat_local_to_public_ipv4,2852,147.32.110,,,false,,7221666.562,,,{},,,,,,,,
Pa9444f9b-2ab5-4770-8622-b797eece03de,Oaf2f7ee7-7824-4dbb-9166-00b30d50c75b,2015-09-01 05:36:44,3G,HSPA+,49.58005287,17.22803707,gps,4.0,,,,,,23629,2736,33.993875,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.129,,,true,-75,7223287.367,242590185,1719,{444},,,,,,,,
P92bb3e26-5c15-4be0-a4c0-768df72cbf74,O185d6d2c-90d6-41aa-9704-d60e39639611,2015-09-01 05:40:26,4G,LTE,50.06789987,14.46972803,gps,4.0,,,,,,59542,30551,32.014408,-74,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.13-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.142,,,false,,7222190.1959999995,10244097,1144,{},,,,,,,,
Pa9444f9b-2ab5-4770-8622-b797eece03de,Of84c9994-3058-4c11-873f-60766484115e,2015-09-01 05:40:47,3G,HSPA+,49.57708027,17.23354302,gps,3.0,,,,,,18260,3313,47.334636,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.129,,,true,-61,7224764.585,242590183,1719,{444},,,,,,,,
Pf632ffdc-ddde-4f4d-a8b8-0d77280856a8,O30ad4365-1c5d-4b8b-923e-40074113a4bc,2015-09-01 05:46:06,WLAN,WLAN,49.9326079,14.5851028,gps,10.0,,,,,,7425,1700,13.511509,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,15935,217.66.164,,,false,-46,7222682.848999999,487947,37100,{},,,,,,,,
P92bb3e26-5c15-4be0-a4c0-768df72cbf74,O842b9f11-9912-4009-927a-be7b545c858e,2015-09-01 05:49:00,4G,LTE,50.08254863,14.47152256,gps,3.0,,,,,,84668,31033,31.958834,-71,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.13-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.225,,,false,,7221656.643,10258432,1133,{},,,,,,,,
Pd86b51f9-e03e-4a62-94bb-b51aa1f65641,Of43acf53-29d9-4d23-9cfc-f90e5a3671ee,2015-09-01 05:50:18,WLAN,WLAN,50.013207,14.4551589,network,20.0,,,,,,107467,134200,5.701796,,CZ.NIC,7,3,Android,D6633,2.0.41-CZ_0.9.13-master,,,,no_nat_ipv6,62099,2a01:9420:c0::,,,false,-62,7224080.116,677378,38500,{},,,,,,,,
P75af2ab5-bac7-409c-8cc1-49bacdab285e,O1697d1b2-f245-4586-bb73-7ce903cf2669,2015-09-01 05:50:35,WLAN,WLAN,49.9492701,12.7077863,network,34.319000244140625,,,,,,7709,1623,11.474664,,CZ.NIC,7,3,Android,LGE LG Optimus L9II,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,46.167.205,,,false,-61,7224035.9799999995,267443035,8260,{},,,,,,,,
Paa4ef361-d540-4a50-a46e-234b292f51a8,Oa65d5194-09f5-48f3-812b-01c53f4a058d,2015-09-01 05:52:45,WLAN,WLAN,,,,,,,,,,1582,8191,209.968493,,CZ.NIC,7,1,iOS,iPhone 4,1.3.8,,,,nat_local_to_public_ipv4,47589,37.231.219,,,false,,7234471.888,,,{},,,,,,,,
P1f61cd6b-d7a4-40c3-b5db-0baaa69d9895,O19ed01dd-fbe1-489c-aaf9-002d4eac5efb,2015-09-01 05:53:54,WLAN,WLAN,49.22412241224122,17.65991902834008,,65.0,,,,,,10759,1806,27.595626,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,5610,80.188.74,,,false,,7228250.711,,,{},,,,,,,,
P1edb001e-af30-4ab2-b0e9-0247c452af1c,Oe95c4fee-5c4a-4c19-b0d7-a52321af2bce,2015-09-01 05:54:25,WLAN,WLAN,50.962196219621966,14.385964912280702,,10.0,,,,,,7992,4242,42.509171,,CZ.NIC,7,3,iOS,"iPhone7,2",1.3.8,,,,nat_local_to_public_ipv4,25248,85.207.17,,,false,,7223480.642,,,{},,,,,,,,
Pe1502d78-272e-44be-a736-4853e67f9059,O0b7fc3af-b8a7-451b-9cf8-397fff8ef183,2015-09-01 05:58:15,4G,LTE,50.07200720072007,15.229419703103913,,10.0,,,,,,7905,591,20.612462,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,230-01,nat_local_to_public_ipv4,13036,37.48.56,,,false,,7222972.261,,,{},,,,,,,,
P6e17f607-7699-43f9-a931-edfc7b1f03a1,O4d963f46-45d1-4639-bae0-e9a4093a0c09,2015-09-01 06:03:13,4G,LTE,48.999099909990996,14.775978407557355,,5.0,,,,,,6586,2715,34.911565,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,230-03,nat_local_to_public_ipv4,16019,217.77.165,,,false,,7223306.209000001,,,{},,,,,,,,
P18765a18-ff29-4277-8d36-c97725303615,Oc8f3580d-8dc7-4d3d-a811-924de259ac92,2015-09-01 06:04:14,3G,HSDPA,,,,,,,,,,3774,390,80.133724,,CZ.NIC,7,3,Android,HUAWEI U8815 (HUAWEI U8815),2.0.41-CZ_0.9.5-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.44,,,false,-73,7238420.56,197859,37200,{},,,,,,,,
Pb2e8a173-2cb0-41c9-a806-0d953410349e,O3f074181-4f5e-48ab-93ff-b7a492b33377,2015-09-01 06:25:23,3G,UMTS,50.20972097209721,15.819163292847504,,1414.0,,,,,,15503,3105,46.007233,,CZ.NIC,7,3,iOS,"iPhone7,1",1.3.8,,,230-02,nat_public_to_public_ipv4,5610,37.188.136,,,false,,7226109.069,,,{},,,,,,,,
Pa6a34537-de9d-47fa-a1bf-299c0dd7652f,Ofb0a25b3-157a-4f33-8de3-c76dbb0f8207,2015-09-01 06:27:41,WLAN,WLAN,,,,,,,,,,13700,13063,19.737404,,CZ.NIC,7,3,Android,Lenovo TAB S8-50L,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,41824,217.117.213,,,false,-59,7222032.402,,,{},,,,,,,,
P2bb28c2e-c18d-4bb0-84f2-4621f95fc26f,Ofc576853-9f90-4c43-b8de-af9970dde72a,2015-09-01 06:32:45,WLAN,WLAN,30.613861386138613,-96.31983805668017,,10.0,,,,,,1369,5100,161.273262,,CZ.NIC,7,1,iOS,"iPhone7,1",1.3.8,,,,nat_local_to_public_ipv4,19108,50.24.128,,,false,,7228566.14,,,{},,,,,,,,
P0130efc6-d47a-47a6-903e-9c7984765caf,O7ee426c4-54fc-4166-bee2-62ce7d9a3cbe,2015-09-01 06:39:15,4G,LTE,50.0387804,14.4750679,network,72.9520034790039,,,,,,75061,44649,32.277266,-71,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.13-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.35,,,false,,7223491.1959999995,31485758,10000,{},,,,,,,,
Pb0759c8b-1cef-4787-8954-d36e8af945e9,O3184c95f-8d53-4dd0-9d51-4aa17f10554c,2015-09-01 06:39:30,WLAN,WLAN,45.216968333333334,14.55151,gps,5.900000095367432,,,,,,8135,1116,45.232929,,CZ.NIC,7,3,Android,Acer Liquid Z5,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,5391,93.137.115,9294,867,false,-69,7229085.143,1496542,5113,{},,,,,,,,
P5598a643-06db-4893-9cbb-3ec20e8debd9,O580d950a-fabe-4bc6-be3f-117085a468a3,2015-09-01 06:42:16,WLAN,WLAN,,,,,,,,,,8755,5514,9.593009,,CZ.NIC,7,3,Android,Galaxy Note 2,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,84.42.253,,,false,-65,7224023.272000001,,,{},,,,,,,,
Pa9444f9b-2ab5-4770-8622-b797eece03de,O1396ee39-0f26-41d7-bd0f-71ec4d684deb,2015-09-01 06:43:42,3G,HSPA+,49.57729559,17.25274839,gps,48.0,,,,,,15633,2563,50.513529,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.129,,,true,-57,7224577.998,242590182,1719,{444},,,,,,,,
P3733a19f-3048-4b22-8403-91b5037289c6,O2958da64-e295-4afd-9ae4-f8a855336647,2015-09-01 06:46:17,WLAN,WLAN,50.01710171017102,14.430499325236168,,65.0,,,,,,68337,73684,2.373201,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,2852,195.113.149,,,false,,7221282.628,,,{},,,,,,,,
Pa9444f9b-2ab5-4770-8622-b797eece03de,O463f6bb6-7a5f-49ba-9df9-c2ecb5bfb563,2015-09-01 06:55:37,3G,HSPA+,49.57367086,17.25079596,gps,14.0,,,,,,17991,2632,44.684558,,CZ.NIC,7,3,Android,Sony Xperia Z3 Compact (D5803),2.0.41-CZ_0.9.12-master,230-02,"O2 - CZ ",230-02,nat_public_to_public_ipv4,5610,37.188.134,,,true,-65,7224574.725000001,242590181,1719,{444},,,,,,,,
P3733a19f-3048-4b22-8403-91b5037289c6,Oea452041-65b7-4975-a9b2-1bb27d06ab63,2015-09-01 06:55:46,WLAN,WLAN,50.01890189018902,14.427800269905534,,1414.0,,,,,,10997,7162,2.874288,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,2852,195.113.149,,,false,,7220767.631,,,{},,,,,,,,
