open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,region,municipality,settlement,whitespot,zip_code,download_kbit,upload_kbit,ping_ms,lte_rsrp,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength,speed_test_duration_ms,cell_id,lac,tags,tcp_open,tcp_total,udp_open,udp_total,packet_loss_down,packet_loss_up,peak_down_kbit,peak_up_kbit
P1b14156d-dd84-4c83-bd56-cda5710ac805,Oc4fa9dfd-4776-486a-b689-59aa5f362dbe,2015-11-01 02:57:13,WLAN,WLAN,,,,,,,,,,29843,18858,12.127348,,CZ.NIC,7,3,Android,Sony Xperia M2 (D2303),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,20723,79.170.252,,,false,-38,3621819.578,687628,38060,{},,,,,,,,
Pe8e17049-a6a3-4dc2-a186-673c0ecc673e,Oa20bd573-4533-467e-acbc-9d3c064e6e50,2015-11-01 03:21:12,WLAN,WLAN,,,,,,,,,,42609,16214,12.971741,,CZ.NIC,7,3,iOS,iPad 4 WiFi,1.3.8,,,,nat_local_to_public_ipv4,39235,80.251.241,,,false,,3621278.206,,,{},,,,,,,,
P6082fe18-70bd-4ff5-b77d-f37ac683c3ad,O0ffcd347-cb8b-429c-9e90-d628c7f7d352,2015-11-01 04:43:17,WLAN,WLAN,49.2198501,16.5156173,network,40.5,,,,,,34582,19310,8.395463,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,31246,46.39.173,,,false,-62,3621986.722,600833,38032,{},,,,,,,,
P6082fe18-70bd-4ff5-b77d-f37ac683c3ad,Oeafa6d89-bf2f-4412-9440-d810f28de64e,2015-11-01 04:44:14,WLAN,WLAN,49.2198296,16.5156737,network,23.0,,,,,,11851,19122,7.860651,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,31246,46.39.173,,,false,-80,3624849.2849999997,600833,38032,{},,,,,,,,
P5d4f52b8-6e24-4baa-b951-3663877ec0aa,O5f14110e-63b4-46b6-8743-9c49f850f96d,2015-11-01 04:58:32,WLAN,WLAN,,,,,,,,,,1232,1579,27.53046,,CZ.NIC,7,3,Android,Sony Xperia Z1 Compact (D5503),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,16019,46.135.61,,,false,-83,3625324.5270000002,593255,31300,{},,,,,,,,
Pd428edc8-96aa-44fa-b428-9950aa1c6ddf,O595a4422-1d97-46f7-9f08-85ccf7d6e646,2015-11-01 05:22:00,3G,HSPA+,49.599728,15.5874354,network,2399.0,,,,,,8926,1713,47.962125,,CZ.NIC,7,3,Android,Lenovo A7000-a,2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.49,9487,1917,false,-95,3626454.937,270967,38085,{},,,,,,,,
P1a7cad82-b810-4896-a462-5108c026a4a8,Ob4846e9c-d1c9-4619-90e7-fbd93494c5fc,2015-11-01 05:40:58,WLAN,WLAN,49.5004500450045,16.337381916329285,,10.0,,,,,,16947,1414,34.529317,,CZ.NIC,7,3,iOS,"iPhone7,2",1.3.8,,,,nat_local_to_public_ipv4,5610,88.100.214,,,false,,3624697.097,,,{},,,,,,,,
Pfbf7892f-3868-4522-8984-556cab85de14,O515686df-656f-4b97-ae82-25ec3be4717b,2015-11-01 05:42:46,WLAN,WLAN,50.4320639,15.814037,network,32.45199966430664,,,,,,9963,2036,7.092249,,CZ.NIC,7,3,Android,Galaxy S3,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,21430,80.250.16,,,false,-65,3624005.889,265545858,13660,{},,,,,,,,
P625a4907-6f24-4d6e-9282-371bb135f2aa,O7281adc6-2571-42be-baf6-27548b47d76f,2015-11-01 05:47:25,WLAN,WLAN,,,,,,,,,,44577,13899,14.066972,,CZ.NIC,7,3,iOS,"iPhone7,2",1.3.8,,,,nat_local_to_public_ipv4,6830,89.176.32,,,false,,3621237.379,,,{},,,,,,,,
P8126a42a-7624-439d-8417-406ced5e1b6c,O9b4c2107-ad93-484f-bfcc-7112ecbbf5aa,2015-11-01 05:51:59,WLAN,WLAN,,,,,,,,,,14014,11324,19.317421,,CZ.NIC,7,3,Android,Galaxy Note 2,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,93.99.194,,,false,-64,3621556.99,26209,8250,{},,,,,,,,
Pfb4e8f4d-a926-49fd-bddb-dab9f6539501,O856e902e-35db-4933-8a97-92a84ae85ee7,2015-11-01 05:56:07,3G,UMTS,,,,,,,,,,15736,3513,42.30176,,CZ.NIC,7,3,Android,Z10,2.0.41-CZ_0.9.13-master,,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.48,,,false,-89,3627276.61,266782689,29470,{},,,,,,,,
Pec859c1d-772a-408e-8dfc-0482f8f34166,O635b17d6-2a8f-4f5e-af31-c614bf40b8df,2015-11-01 06:00:45,WLAN,WLAN,,,,,,,,,,9956,1948,10.575019,,CZ.NIC,7,3,Android,Galaxy S4 LTE,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,56344,91.225.85,,,false,-79,3631976.65,29318,13660,{},,,,,,,,
Pffc97201-b46d-46d1-8dec-28ec9d014a48,Oe989737c-893b-4f17-a2ff-03c93816614c,2015-11-01 06:03:49,WLAN,WLAN,,,,,,,,,,4772,3445,19.679914,,CZ.NIC,7,3,iOS,iPad 3 US,1.3.8,,,,nat_local_to_public_ipv4,56456,93.185.6,,,false,,3628845.9039999996,,,{},,,,,,,,
P38385570-3df8-46ca-82f9-8f33d94b332b,O845562b7-f401-4ed2-833d-db46e5815854,2015-11-01 06:05:08,WLAN,WLAN,49.5565888,17.7450307,network,21.0,,,,,,1547,876,8.071937,,CZ.NIC,7,3,Android,HTC One (HTC One_M8),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,12570,193.17.251,,,false,-57,3624775.846,266770342,29480,{},,,,,,,,
P3f95f99a-395e-495a-b7e6-0a36d87d9379,Oe7d681d9-570b-4927-8f54-b4dd45cf22c4,2015-11-01 06:07:10,3G,HSDPA,,,,,,,,,,21988,3518,22.037069,,CZ.NIC,7,3,iOS,iPad 4 EU,1.3.8,,,230-02,nat_public_to_public_ipv4,5610,37.188.133,,,false,,3622119.4099999997,,,{},,,,,,,,
P18f2ffd2-9cb4-42a7-8af5-ce2f196fda73,O806ca43d-e8ab-4237-a94b-cc7e46d41713,2015-11-01 06:11:54,WLAN,WLAN,46.86768676867687,20.55600539811066,,5.0,,,,,,4072,249,174.563147,,CZ.NIC,7,1,iOS,iPhone 4s,1.3.8,,,,nat_local_to_public_ipv4,5483,37.76.98,,,false,,3627888.1489999997,,,{},,,,,,,,
P4f014e2a-3fd0-4a5c-91a9-f48a0e819243,Od99077c6-5e03-41f9-ae16-414333aedcae,2015-11-01 06:13:44,WLAN,WLAN,49.8300189,18.2650564,network,22.0,,,,,,13787,2611,39.997951,,CZ.NIC,7,3,Android,Huawei S10 (MediaPad 10 LINK),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,5610,37.188.142,,,false,-27,3623495.835,,,{},,,,,,,,
Pb0bd41ad-dbc7-4c9e-93b5-c9fd815d09ed,O2e5d0951-4594-41f5-8a83-b7eca470c084,2015-11-01 06:20:43,WLAN,WLAN,50.845184518451845,15.074224021592443,,5.0,,,,,,11589,6540,13.412529,,CZ.NIC,7,3,iOS,iPhone 4s,1.3.8,,,,nat_local_to_public_ipv4,43708,95.85.233,,,false,,3628203.7970000003,,,{},,,,,,,,
P428d5667-f1db-494f-a376-e493b8a3458e,O3e9c4884-2c61-4107-8e66-6d01295ad765,2015-11-01 06:30:58,4G,LTE,,,,,,,,,,13400,9066,24.982214,,CZ.NIC,7,3,iOS,iPhone 5c,1.3.8,,,230-01,nat_local_to_public_ipv4,13036,37.48.32,,,false,,3622223.108,,,{},,,,,,,,
P834105dc-9644-4da7-babe-d08cab8af44b,O4434710d-b3e1-43d0-bab9-1276e3cf8541,2015-11-01 06:39:10,WLAN,WLAN,50.103510351035105,14.573549257759785,,159.7236387994676,,,,,,36860,4000,8.827028,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,6830,89.177.165,,,false,,3622186.107,,,{},,,,,,,,
P834105dc-9644-4da7-babe-d08cab8af44b,O73e5b94b-ef64-4797-94ae-24d2ebfa699b,2015-11-01 06:39:51,WLAN,WLAN,50.103510351035105,14.573549257759785,,259.4657486417376,,,,,,39697,3957,11.875597,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,6830,89.177.165,,,false,,3626695.354,,,{},,,,,,,,
Pa94e4fef-063d-406d-bbe7-338058eb2559,O26f68be0-ee8a-423b-9682-54a0bcd70579,2015-11-01 06:44:16,4G,LTE,48.667663,14.1328097,network,24.0,,,,,,24614,12580,34.980359,,CZ.NIC,7,3,Android,D6633,2.0.41-CZ_0.9.13-master,,,230-02,nat_public_to_public_ipv4,5610,37.188.224,,,false,,3622538.535,79926016,1312,{},,,,,,,,
P9cc8630d-bdd1-4550-90a9-62495fb06558,O15cb9a8e-5ea9-4cf7-8d33-cbc5ff29eba7,2015-11-01 06:48:07,WLAN,WLAN,50.0472501,13.4914122,network,42.0,,,,,,9813,1713,7.32179,,CZ.NIC,7,3,Android,PSP5508DUO,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,29208,89.235.49,,,false,-43,3622913.854,2969,1415,{},,,,,,,,
Pc761898d-e8dc-4e28-b274-d36f9b432dda,O248312ec-864d-4192-bc7c-371f7248e64d,2015-11-01 06:49:59,3G,HSPA+,49.4170444,15.5934434,network,31.5,,,,,,4568,2669,43.045973,,CZ.NIC,7,3,Android,Sony Xperia Z1 Compact (D5503),2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.44,,,false,-91,3626105.285,267355,38085,{},,,,,,,,
Pe896901b-2527-4550-a6c9-f0f54acc9112,O32e2e189-a01d-43ac-88fd-c8df81dc23a5,2015-11-01 06:52:19,WLAN,WLAN,50.0710775,13.2547068,network,24.0,,,,,,3704,1495,33.008752,,CZ.NIC,7,3,Android,Galaxy S3 Mini (GT-I8190N),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,16019,46.135.61,,,false,-69,3629246.563,20494,8280,{},,,,,,,,
P0c80965e-596d-433e-84e5-c3038546f84a,O4922dc80-915d-44ff-8974-cde850292379,2015-11-01 06:58:56,WLAN,WLAN,,,,,,,,,,4082,4115,56.923794,,CZ.NIC,7,3,Android,Galaxy S5 Mini (SM-G800F),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,29134,62.109.129,,,false,-65,3625330.9450000003,10258432,1133,{},,,,,,,,
P7fa2ac15-5463-46be-a058-5bb96a13f764,O275058cb-f60f-4146-b95d-d5e6bb4319b8,2015-11-01 07:04:16,WLAN,WLAN,50.0475491,15.7614363,network,37.5,,,,,,8698,7016,15.714873,,CZ.NIC,7,3,Android,Galaxy S3 Mini (GT-I8190N),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,29208,212.80.67,,,false,-66,3624263.9650000003,1369892,38075,{},,,,,,,,
P7fa2ac15-5463-46be-a058-5bb96a13f764,O275058cb-f60f-4146-b95d-d5e6bb4319b8,2015-11-01 07:04:16,WLAN,WLAN,50.0475491,15.7614363,network,37.5,,,,,,8698,7016,15.714873,,CZ.NIC,7,3,Android,Galaxy S3 Mini (GT-I8190N),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,29208,212.80.67,,,false,-66,3624263.9650000003,1369893,38075,{},,,,,,,,
Pcd3a18f0-3928-4ca2-b920-03f49b2a847e,O95542f5c-6dcc-4ad5-92a2-2535f46f274a,2015-11-01 07:11:18,4G,LTE,49.725472547254725,13.373819163292847,,10.0,,,,,,13743,20246,21.693146,,CZ.NIC,7,3,iOS,iPhone 5s US,1.3.8,,,230-01,nat_local_to_public_ipv4,13036,37.48.43,,,false,,3621145.61,,,{},,,,,,,,
P09283b1a-ff8d-4649-8834-58f135227658,Odc40b032-6e69-4149-8a66-d7e868815279,2015-11-01 07:11:51,WLAN,WLAN,49.725472547254725,13.373819163292847,,10.0,,,,,,1937,968,10.712454,,CZ.NIC,7,3,iOS,iPhone 5s US,1.3.8,,,,nat_local_to_public_ipv4,197296,46.23.60,,,false,,3623748.1440000003,,,{},,,,,,,,
Pe896901b-2527-4550-a6c9-f0f54acc9112,O2e280b02-0955-407e-9d1c-9196b2d36a7f,2015-11-01 07:15:27,WLAN,WLAN,50.0710762,13.2547752,network,28.0,,,,,,3558,1257,30.036805,,CZ.NIC,7,3,Android,Galaxy S3 Mini (GT-I8190N),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,16019,46.135.61,2760,1391,false,-66,3630524.621,20494,8280,{},,,,,,,,
Pe896901b-2527-4550-a6c9-f0f54acc9112,O90c3d640-9c9b-4fab-b29f-6be92ff2a65a,2015-11-01 07:28:50,WLAN,WLAN,50.0710779,13.2547675,network,23.0,,,,,,3605,1370,138.978135,,CZ.NIC,7,3,Android,Galaxy S3 Mini (GT-I8190N),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,16019,46.135.61,,,false,-67,3630102.3,20494,8280,{},,,,,,,,
Pe896901b-2527-4550-a6c9-f0f54acc9112,O3300fae7-1e3a-4cd0-85c7-30520fbca220,2015-11-01 07:31:00,WLAN,WLAN,50.0710767,13.2548001,network,26.0,,,,,,2631,1481,34.988787,,CZ.NIC,7,3,Android,Galaxy S3 Mini (GT-I8190N),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,16019,46.135.61,,,false,-66,3626060.911,20494,8280,{},,,,,,,,
Paafde187-50bd-4dcc-ab7a-197c1b406eb1,O1963921d-a5cb-429c-96bd-2bee03402103,2015-11-01 07:34:18,WLAN,WLAN,49.09090909090909,16.601889338731443,,65.0,,,,,,41867,54106,7.957319,,CZ.NIC,7,3,iOS,iPad Air WiFi,1.3.8,,,,nat_local_to_public_ipv4,35613,176.74.128,,,false,,3621589.5470000003,,,{},,,,,,,,
Pd428edc8-96aa-44fa-b428-9950aa1c6ddf,Ode0d1ed1-9ce4-4455-af51-0a2cf9f2ed4c,2015-11-01 07:36:00,3G,HSPA+,49.6028157,15.5823051,network,1888.0,,,,,,6330,1560,43.870988,,CZ.NIC,7,3,Android,Lenovo A7000-a,2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.49,6899,3814,false,-96,3625570.874,270967,38085,{},,,,,,,,
P6ec9eafc-2790-4561-aa9c-5380ff3d355f,Oc7e9c098-7530-4cac-aec1-1ad9100bce4b,2015-11-01 07:36:52,WLAN,WLAN,,,,,,,,,,39655,28799,14.098446,,CZ.NIC,7,3,Android,ONE A2003,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,57158,91.192.33,27978,23427,false,-55,3621054.0489999996,112663409,50300,{},,,,,,,,
Pee588f2f-be74-43d1-bcac-6305b83864c2,Obebe668e-f8fa-4d75-a642-70bc9cf73925,2015-11-01 07:39:39,WLAN,WLAN,49.783078307830785,13.381916329284751,,65.0,,,,,,30549,5865,12.905913,,CZ.NIC,7,3,iOS,iPad 3 WiFi,1.3.8,,,,nat_local_to_public_ipv4,6830,89.102.239,,,false,,3620776.859,,,{},,,,,,,,
Pf53a1aac-3f1b-402e-bac3-48d10a28a198,O3d4116eb-dc7f-4bd0-94b9-fba1187030dd,2015-11-01 07:45:44,WLAN,WLAN,49.895384,14.7149547,network,34.5,,,,,,14613,1425,27.436475,,CZ.NIC,7,3,Android,Galaxy Core (GT-I8262),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,5610,85.71.210,,,false,-30,3625530.29,12020,1148,{},,,,,,,,
Pd428edc8-96aa-44fa-b428-9950aa1c6ddf,O3903150f-188f-4e3a-8f31-bbe6c88268ef,2015-11-01 07:48:23,2G,EDGE,49.6051651,15.5784072,network,1954.0,,,,,,97,36,708.971938,,CZ.NIC,7,1,Android,Lenovo A7000-a,2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.49,,,false,-91,3707085.136,35951,38085,{},,,,,,,,
P22def1c5-6522-4796-8c78-1b8c1a0eb9aa,O80f7eb31-cf82-4828-aa0f-3743d3be02b1,2015-11-01 07:52:11,WLAN,WLAN,49.593159315931594,17.249662618083672,,65.0,,,,,,1773,1685,10.431238,,CZ.NIC,7,3,iOS,"iPhone7,2",1.3.8,,,,nat_local_to_public_ipv4,39904,46.227.168,,,false,,3628552.082,,,{},,,,,,,,
Pa6285a4d-2cac-4e76-80b7-0091f46171b8,Od12d2b79-880f-4048-9426-9f23406c2fa8,2015-11-01 07:53:18,WLAN,WLAN,50.0548149,14.4988572,network,30.0,,,,,,23295,8323,10.072559,,CZ.NIC,7,3,Android,LGE LG G3 (LG-D855),2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,84.42.186,,,false,-38,3623399.671,116349,38300,{},,,,,,,,
P8395b64f-cccc-40d2-b580-33dec08755bc,Ofe72cfd4-a954-40da-99d7-049cb2d4aca3,2015-11-01 07:55:39,4G,LTE,50.13439666666667,15.099056666666668,gps,6.0,,,,,,11041,2375,19.092563,-104,CZ.NIC,7,3,Android,JY-S3,2.0.41-CZ_0.9.13-master,230-01,T-Mobile CZ,230-01,nat_local_to_public_ipv4,13036,37.48.36,,,false,,3622995.065,18063371,40750,{},,,,,,,,
P6338b7d8-205c-4a18-bbfc-11022f074578,O91fae9a4-00ef-4922-aef9-e888df9787e7,2015-11-01 07:55:40,WLAN,WLAN,,,,,,,,,,7282,8464,37.066812,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,3209,188.105.143,,,false,,3623579.326,,,{},,,,,,,,
P93ab6f23-eab5-4321-9d3e-b6d1cd108bf6,O61899fcc-8c4f-4745-a818-fef348f89bea,2015-11-01 07:56:43,WLAN,WLAN,50.051249,14.4609082,network,30.381999969482422,,,,,,16623,2065,19.772268,,CZ.NIC,7,3,Android,PMP5785C3G_QUAD,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,16019,82.142.77,,,false,-44,3625253.0409999997,,,{},,,,,,,,
P880eea8b-ab00-4025-9574-b2c622c24543,Oaa02a58a-9473-40cb-8783-f3c236018c1c,2015-11-01 07:56:50,WLAN,WLAN,,,,,,,,,,6740,3570,21.521056,,CZ.NIC,7,3,Android,Galaxy Note 10.1,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,93.99.198,,,false,-45,3626340.452,44655,14418,{},,,,,,,,
Pde677586-60c3-4f95-be1f-112ca5986d8d,O60d49292-f330-4c19-8969-c35ecdf5aa4d,2015-11-01 07:57:00,WLAN,WLAN,,,network,,,,,,,21159,10494,9.361471,,CZ.NIC,7,3,Android,Galaxy Note 3,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,48960,95.173.207,,,false,-77,3624106.195,,,{},,,,,,,,
P880eea8b-ab00-4025-9574-b2c622c24543,O9d79d61e-20b7-47cf-adf7-ef2e7103df1f,2015-11-01 07:57:35,WLAN,WLAN,,,,,,,,,,10682,3549,24.391883,,CZ.NIC,7,3,Android,Galaxy Note 10.1,2.0.41-CZ_0.9.13-master,,,,nat_local_to_public_ipv4,6830,93.99.198,,,false,-46,3623441.855,44655,14418,{},,,,,,,,
P6338b7d8-205c-4a18-bbfc-11022f074578,O1a36799b-9e07-4ef5-a088-c1e7faa21fe7,2015-11-01 07:58:07,WLAN,WLAN,,,,,,,,,,18098,8297,36.548746,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,3209,188.105.143,,,false,,3622428.951,,,{},,,,,,,,
P145dc0d2-c2af-4e64-bec2-73b14b426f21,O95baceae-6f2f-4662-a767-9162de363142,2015-11-01 08:06:56,WLAN,WLAN,,,,,,,,,,21861,26171,9.070351,,CZ.NIC,7,3,Android,LG-H815,2.0.41-CZ_0.9.13-master,,,,no_nat_ipv6,,2001:470:6f::,19729,23977,false,-48,3632804.482,1054467,38095,{},,,,,,,,
Pb818b789-0b9c-4a3d-a490-4aa4f0e34a8f,O4779a555-42a1-4a21-8f71-2a09fe3391b9,2015-11-01 08:12:02,3G,HSPA+,50.52781145958085,15.377986736031943,gps,8.0,,,,,,5548,4220,42.142686,,CZ.NIC,7,3,Android,SM-G925F,2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.17,,,false,-97,3625795.273,1118243,36200,{},,,,,,,,
Pb818b789-0b9c-4a3d-a490-4aa4f0e34a8f,Oe427139c-9b22-45a4-aa57-5142f44e8e50,2015-11-01 08:12:56,4G,LTE,50.527764202703615,15.377888298354144,gps,16.0,,,,,,17688,6374,36.973965,-106,CZ.NIC,7,3,Android,SM-G925F,2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.22,,,false,,3626433.244,949505,36200,{},,,,,,,,
P6841f8f2-6d64-44c7-9a5c-4f5b3e43e539,O7fc4aa15-e63c-4b0d-9ed5-f07824a78d16,2015-11-01 08:16:41,4G,LTE,49.75145961,13.40217363,gps,12.0,,,,,,5039,7693,26.986251,-100,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.61,,,false,,3625092.276,1035787,32100,{},,,,,,,,
P6841f8f2-6d64-44c7-9a5c-4f5b3e43e539,O7fc4aa15-e63c-4b0d-9ed5-f07824a78d16,2015-11-01 08:16:41,4G,LTE,49.75145961,13.40217363,gps,12.0,,,,,,5039,7693,26.986251,-100,CZ.NIC,7,3,Android,Galaxy S5 (SM-G900F),2.0.41-CZ_0.9.13-master,230-03,Vodafone CZ,230-03,nat_local_to_public_ipv4,16019,46.135.61,,,false,,3625092.276,1102348,32100,{},,,,,,,,
P6338b7d8-205c-4a18-bbfc-11022f074578,O5a6ebe35-821e-4e4b-8e93-5b822d56023d,2015-11-01 08:18:59,WLAN,WLAN,,,,,,,,,,6194,8643,36.381203,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,3209,188.105.143,,,false,,3623400.9689999996,,,{},,,,,,,,
P6338b7d8-205c-4a18-bbfc-11022f074578,Ob6ced9b6-a324-49b9-8909-cb25ab84b54f,2015-11-01 08:20:46,WLAN,WLAN,,,,,,,,,,21869,9036,36.784762,,CZ.NIC,7,3,iOS,iPhone 5s,1.3.8,,,,nat_local_to_public_ipv4,3209,188.105.143,,,false,,3622632.571,,,{},,,,,,,,
